Date,cpi_annual,us_5y_yield,cds_proxy,viop30_proxy,vix,xu100_rvol,iv_rv_spread,cds_change_20d,cds_ma_ratio,viop30_change_5d,viop30_change_20d,viop30_ma_ratio
2013-01-01,2.1674,,,,,,,,,,,
2013-01-02,2.1674,0.007630000114440918,,,14.680000305175781,,,,,,,
2013-01-03,2.1674,0.008080000281333924,,,14.5600004196167,,,,,,,
2013-01-04,2.1674,0.008190000057220459,,,13.829999923706055,,,,,,,
2013-01-07,2.1674,0.008130000233650207,,,13.789999961853027,,,,,,,
2013-01-08,2.1674,0.007850000262260437,,,13.619999885559082,,,,,,,
2013-01-09,2.1674,0.007609999775886536,,,13.8100004196167,,,,,,,
2013-01-10,2.1674,0.007929999828338623,,,13.489999771118164,,,,,,,
2013-01-11,2.1674,0.007820000052452087,,,13.359999656677246,,,,,,,
2013-01-14,2.1674,0.007680000066757202,,,13.520000457763672,,,,,,,
2013-01-15,2.1674,0.0074500000476837155,,,13.550000190734863,,,,,,,
2013-01-16,2.1674,0.007419999837875366,,,13.420000076293945,,,,,,,
2013-01-17,2.1674,0.007870000004768372,,,13.569999694824219,,,,,,,
2013-01-18,2.1674,0.007630000114440918,,,12.460000038146973,,,,,,,
2013-01-21,2.1674,0.007630000114440918,,,12.460000038146973,,,,,,,
2013-01-22,2.1674,0.007519999742507935,,,12.430000305175781,,,,,,,
2013-01-23,2.1674,0.0075,,,12.460000038146973,,,,,,,
2013-01-24,2.1674,0.007599999904632568,,,12.6899995803833,,,,,,,
2013-01-25,2.1674,0.008470000028610229,,,12.890000343322754,,,,,,,
2013-01-28,2.1674,0.00875,,,13.569999694824219,,,,,,,
2013-01-29,2.1674,0.00871999979019165,4.252950880028155,,13.3100004196167,,,,,,,
2013-01-30,2.1674,0.008889999985694886,4.386672164424628,,14.319999694824219,25.497991726303464,,,,,,
2013-01-31,2.1674,0.00880999982357025,4.3555830696580635,42.839999198913574,14.279999732971191,25.43329485441934,17.406704344494234,,,,,
2013-02-01,2.1739,0.008769999742507934,4.736353712786547,38.69999885559082,12.899999618530273,26.20825318088934,12.49174567470148,,,,,
2013-02-04,2.1739,0.008460000157356262,4.8704169309395615,44.010000228881836,14.670000076293945,26.13764094618064,17.872359282701197,,,,,
2013-02-05,2.1739,0.00875,5.732879845912626,41.160000801086426,13.720000267028809,26.209645982293097,14.950354818793329,,,,,
2013-02-06,2.1739,0.00837000012397766,5.729334875304925,40.22999954223633,13.40999984741211,25.83587215909092,14.39412738314541,,,,,
2013-02-07,2.1739,0.00824999988079071,6.016099016370253,40.5,13.5,27.11255736358365,13.387442636416349,,,-0.05462183106140017,,
2013-02-08,2.1739,0.00828000009059906,5.786379874949277,39.060001373291016,13.020000457763672,27.243452588138844,11.816548785152172,,,0.009302390913331626,,
2013-02-11,2.1739,0.008379999995231629,5.786192826986259,38.8199987411499,12.9399995803833,27.402936198762255,11.417062542387647,,,-0.1179277768857171,,
2013-02-12,2.1739,0.008690000176429749,5.8450304924520475,37.92000102996826,12.640000343322754,27.686306988728454,10.233694041239808,,,-0.07871719407334521,,
2013-02-13,2.1739,0.009010000228881836,5.883286789437663,38.939998626708984,12.979999542236328,26.34230067393768,12.597697952771306,,,-0.03206564579184268,,
2013-02-14,2.1739,0.008569999933242797,6.059379668352135,37.97999954223633,12.65999984741211,25.897507118102954,12.082492424133374,,,-0.06222223352502898,,
2013-02-15,2.1739,0.008650000095367432,5.6946989029300665,37.38000011444092,12.460000038146973,26.098925543246505,11.281074571194413,,,-0.043010783404602515,,
2013-02-18,2.1739,0.008650000095367432,5.605038614364222,37.38000011444092,12.460000038146973,25.96603296664289,11.41396714779803,,,-0.037094247125324054,,
2013-02-19,2.1739,0.00880999982357025,5.517608472995156,36.9300012588501,12.3100004196167,25.985568188539155,10.944433070310943,,,-0.02610758819167136,,
2013-02-20,2.1739,0.008690000176429749,5.807442255817582,40.5891763191868,14.680000305175781,25.971098306891204,14.618078012295594,,,0.04235176555313602,,
2013-02-21,2.1739,0.008360000252723694,6.047835649450057,41.560557622893015,15.220000267028809,26.497832946243076,15.062724676649939,,,0.09427483211722687,,
2013-02-22,2.1739,0.00828000009059906,6.174877394031793,36.79556769685255,14.170000076293945,26.383268617925914,10.412299078926637,,,-0.015634896088793315,,
2013-02-25,2.1739,0.007760000228881836,6.23105384266793,36.31599904641089,18.989999771118164,22.987687674189576,13.328311372221311,,,-0.02846444796074188,,
2013-02-26,2.1739,0.007620000243186951,6.448909091885624,31.53867785607139,16.8700008392334,22.864498439730312,8.67417941634108,2.1959582118574694,,-0.14598763116713143,,
2013-02-27,2.1739,0.007820000052452087,6.433417460876312,21.36586252439486,14.729999542236328,18.76566859299679,2.6001939313980706,2.046745296451684,,-0.4736068956813233,,
2013-02-28,2.1739,0.007689999938011169,6.763580836082044,23.556384718343686,15.510000228881836,19.518288637235813,4.038096081107874,2.4079977664239802,,-0.4332033527536695,-0.4501310653866427,
2013-03-01,2.1883,0.0074800002574920655,6.087083862434634,22.201929604000693,15.359999656677246,18.524937924087016,3.6769916799136766,1.3507301496480864,,-0.3966140219138453,-0.42630671161393907,
2013-03-04,2.1883,0.007599999904632568,5.771861829402987,21.075861422956557,14.010000228881836,18.697486693634623,2.3783747293219335,0.9014448984634251,,-0.41965354178960734,-0.5211119901534245,
2013-03-05,2.1883,0.007720000147819519,5.316646314533589,21.022941426671196,13.479999542236328,18.690310489711255,2.3326309369599407,-0.41623353137903685,,-0.3334235023227472,-0.4892385564259685,
2013-03-06,2.1883,0.008040000200271607,5.549775671905966,22.585178219008846,13.529999732971191,19.212953371326368,3.372224847682478,-0.17955920339895926,,0.05706840494839893,-0.4385985961720603,
2013-03-07,2.1883,0.008510000109672546,5.473692719297677,19.20380032361562,13.0600004196167,16.927312755080056,2.2764875685355648,-0.542406297072576,,-0.18477302212417368,-0.525832090774923,
2013-03-08,2.1883,0.00897000014781952,5.4595987412097235,19.792486006351243,12.59000015258789,18.109280174794083,1.68320583155716,-0.3267811337395532,,-0.10852406257586178,-0.493279945968327,
2013-03-11,2.1883,0.00897000014781952,5.526432080393311,16.794206050682035,11.5600004196167,16.608816828413396,0.18538922226863974,-0.25976074659294746,,-0.20315446597171083,-0.5673826224811318,
2013-03-12,2.1883,0.008709999918937682,5.678552858118135,17.52181767748769,12.270000457763672,16.406799173444924,1.1150185040427658,-0.16647763433391294,,-0.16653824401288264,-0.5379267615620538,
2013-03-13,2.1883,0.008769999742507934,5.628900181543291,17.37678697785228,11.829999923706055,16.874837660388664,0.501949317463616,-0.2543866078943715,,-0.23061103129896565,-0.5537548127715257,
2013-03-14,2.1883,0.008769999742507934,5.412983863499062,16.660973099262275,11.300000190734863,17.091845766517068,-0.4308726672547927,-0.6463958048530731,,-0.13241270902126268,-0.5613224512882327,
2013-03-15,2.1883,0.008339999914169312,5.471774275909209,16.984256128809495,11.300000190734863,17.49576616679488,-0.511510037985385,-0.22292462702085736,,-0.14188363587275554,-0.545632528710239,
2013-03-18,2.1883,0.008100000023841859,5.51866636677353,19.567710131341578,13.359999656677246,17.378765391119565,2.188944740222013,-0.08637224759069184,,0.16514648398915566,-0.4765192597262182,
2013-03-19,2.1883,0.007770000100135803,5.5772934940425944,22.571882197219058,14.390000343322754,18.332341372376845,4.239540824842212,0.05968502104743845,,0.2882157897476454,-0.388792812678017,
2013-03-20,2.1883,0.007919999957084655,5.767883214556639,21.43185198290666,12.670000076293945,18.27482720928426,3.1570247736223997,-0.039559041260942784,,0.23336103562889932,-0.47198110613602995,
2013-03-21,2.1883,0.007979999780654907,5.9958719290222975,20.572128696885695,13.989999771118164,16.19765318561036,4.374475511275335,-0.051963720427759874,,0.23474952959359863,-0.5050083571170891,
2013-03-22,2.1883,0.007900000214576722,5.843882076842507,17.72750303838776,13.569999694824219,14.223889555369343,3.503613483018416,-0.3309953171892861,,0.04376093388732727,-0.5182163464784877,
2013-03-25,2.1883,0.007870000004768372,5.901361849657354,23.294843319064523,13.739999771118164,14.047390689947095,9.247452629117427,-0.3296919930105764,,0.1904736508618452,-0.3585514943621866,
2013-03-26,2.1883,0.007760000228881836,5.78075316759204,21.767249567207212,12.770000457763672,14.340586678457997,7.426662888749215,-0.6681559242935844,,-0.03564756465506358,-0.30982364997850154,
2013-03-27,2.1883,0.007369999885559082,5.8933140074568655,25.060404415194004,13.149999618530273,14.253375311622337,10.807029103571667,-0.5401034534194462,,0.16930652727451445,0.1729179847797313,
2013-03-28,2.1883,0.007689999938011169,5.595036862855532,23.84192091917511,12.699999809265137,14.030913921643723,9.811006997531386,-1.1685439732265115,,0.15894282358754697,0.01212139316985561,
